Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 11,Area Sample 11,#Peptides,#Unique,#Spec Sample 11,PTM,Avg. Mass,Description
19,26,A0A7E5VHF4,300.87,37,37,1.2206E7,47,47,47,Carbamidomethylation,192298,Clathrin heavy chain OS=Trichoplusia ni OX=7111 GN=LOC113493842 PE=3 SV=1
13,32,A0A7E5W0P0,298.62,33,33,1.0664E7,54,54,56,Carbamidomethylation,256130,fatty acid synthase isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113498344 PE=4 SV=1
20,55,A9XXA7,296.77,63,63,1.3565E8,37,37,47,Carbamidomethylation; Oxidation (M),50363,Elongation factor 1-alpha OS=Trichoplusia ni OX=7111 GN=LOC113501794 PE=2 SV=1
18,2,A0A7E5WSW3,295.38,67,67,5.2637E7,46,46,49,Carbamidomethylation,94606,translation elongation factor 2-like OS=Trichoplusia ni OX=7111 GN=LOC113505410 PE=3 SV=1
10,43,A0A7E5W722,293.51,27,27,1.2808E7,61,60,64,Carbamidomethylation,392654,LOW QUALITY PROTEIN: laminin subunit alpha OS=Trichoplusia ni OX=7111 GN=LOC113499980 PE=4 SV=1
15,45,A0A7E5VAS2,292.97,34,34,1.5927E7,54,54,55,Carbamidomethylation,225303,myosin heavy chain  non-muscle isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113492215 PE=3 SV=1
26,14,A0A7E5VSK5,286.42,51,51,7.7832E7,36,36,39,Carbamidomethylation,83201,Heat shock protein 83 OS=Trichoplusia ni OX=7111 GN=LOC113496266 PE=3 SV=1
25,34,A0A451FUM5,283.86,69,69,7.5007E6,35,3,41,Carbamidomethylation; Oxidation (M),41822,Actin OS=Trichoplusia ni OX=7111 GN=LOC113507353 PE=2 SV=1
12,69,A0A7E5WY94,280.64,29,29,2.6881E5,56,1,59,Carbamidomethylation,327749,papilin-like isoform X5 OS=Trichoplusia ni OX=7111 GN=LOC113507179 PE=4 SV=1
11,63,A0A7E5WY97,279.59,29,29,5.4047E4,56,1,59,Carbamidomethylation,317896,papilin-like isoform X7 OS=Trichoplusia ni OX=7111 GN=LOC113507179 PE=4 SV=1
11,64,A0A7E5X039,279.59,28,28,5.4047E4,56,1,59,Carbamidomethylation,327492,papilin-like isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113507179 PE=4 SV=1
11,65,A0A7E5WZF1,279.59,28,28,5.4047E4,56,1,59,Carbamidomethylation,333759,papilin-like isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113507179 PE=4 SV=1
11,70,A0A7E5WZF7,279.59,28,28,5.4047E4,56,1,59,Carbamidomethylation,326780,papilin-like isoform X6 OS=Trichoplusia ni OX=7111 GN=LOC113507179 PE=4 SV=1
11,66,A0A7E5X081,279.59,30,30,5.4047E4,56,1,59,Carbamidomethylation,311501,papilin-like isoform X8 OS=Trichoplusia ni OX=7111 GN=LOC113507179 PE=4 SV=1
11,67,A0A7E5WY90,279.59,28,28,5.4047E4,56,1,59,Carbamidomethylation,331573,papilin-like isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113507179 PE=4 SV=1
11,71,A0A7E5WY89,279.59,28,28,5.4047E4,56,1,59,Carbamidomethylation,333887,papilin-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113507179 PE=4 SV=1
24,38,A0A7E5VRS4,278.41,67,67,4.4059E7,37,37,42,Carbamidomethylation,68092,H(+)-transporting two-sector ATPase OS=Trichoplusia ni OX=7111 GN=LOC113496116 PE=3 SV=1
9,103,A0A7E5W6Y6,276.70,28,28,9.2138E6,64,64,65,Carbamidomethylation,324715,talin-1 isoform X5 OS=Trichoplusia ni OX=7111 GN=LOC113499982 PE=4 SV=1
9,104,A0A7E5W6Z0,276.70,23,23,9.2138E6,64,64,65,Carbamidomethylation,392746,talin-1 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113499982 PE=4 SV=1
9,105,A0A7E5W6Y1,276.70,23,23,9.2138E6,64,64,65,Carbamidomethylation,394014,talin-1 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113499982 PE=4 SV=1
53,3,A0A7E5VKR1,276.10,67,67,2.7288E7,24,24,27,Carbamidomethylation,55154,Vacuolar proton pump subunit B OS=Trichoplusia ni OX=7111 GN=LOC113494681 PE=3 SV=1
44,29,A0A7E5WMD6,275.60,70,70,1.315E8,29,29,29,Carbamidomethylation,51395,synaptic vesicle membrane protein VAT-1 homolog-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113503902 PE=3 SV=1
17,68,A0A7E5VQQ7,273.73,28,28,1.2533E7,53,53,55,Carbamidomethylation,250878,Nucleoprotein TPR OS=Trichoplusia ni OX=7111 GN=LOC113495827 PE=3 SV=1
22,40,A0A7E5X3R8,271.74,35,35,1.258E7,43,43,44,Carbamidomethylation,198697,laminin subunit beta-1 OS=Trichoplusia ni OX=7111 GN=LOC113508286 PE=4 SV=1
37,44,A0A7E5W4D4,270.24,66,66,2.6123E7,19,19,32,,46854,2-phospho-D-glycerate hydro-lyase OS=Trichoplusia ni OX=7111 GN=LOC113499004 PE=3 SV=1
27,37,G0ZL66,268.44,69,69,1.4535E6,33,1,38,Carbamidomethylation; Oxidation (M),41833,Actin OS=Trichoplusia ni OX=7111 GN=LOC113506179 PE=2 SV=1
16,101,A0A7E5WBL6,267.98,43,43,1.4295E7,55,54,55,Carbamidomethylation,182377,collagen alpha-1(IV) chain OS=Trichoplusia ni OX=7111 GN=LOC113501210 PE=4 SV=1
23,159478,P17501.2,265.98,45,45,1.3338E8,27,27,43,Carbamidomethylation; Oxidation (M),58567,RecName: Full=Major envelope glycoprotein; AltName: Full=gp64; Flags: Precursor
34,36,A0A7E5VWF1,263.90,34,34,9.598E6,34,23,34,Carbamidomethylation,169011,multidrug resistance-associated protein 1 OS=Trichoplusia ni OX=7111 GN=LOC113497341 PE=3 SV=1
40,35,A0A7E5W6G7,261.41,65,65,1.9268E7,28,28,30,Carbamidomethylation,66724,transketolase-like protein 2 OS=Trichoplusia ni OX=7111 GN=LOC113499721 PE=4 SV=1
58,27,A0A2H4WW89,260.16,73,73,4.4993E7,23,23,25,Carbamidomethylation,49937,Tubulin alpha chain OS=Trichoplusia ni OX=7111 GN=LOC113498276 PE=2 SV=1
33,53,A0A7E5VJV7,258.70,71,71,1.9246E7,27,7,36,Carbamidomethylation,50214,Tubulin beta chain OS=Trichoplusia ni OX=7111 GN=LOC113494444 PE=3 SV=1
38,41,A0A7E5W6Z5,258.42,27,27,1.0376E7,31,31,31,Carbamidomethylation,181073,laminin subunit gamma-1 OS=Trichoplusia ni OX=7111 GN=LOC113499965 PE=4 SV=1
32,47,A0A7E5VWC1,254.60,26,26,4.2074E7,35,35,36,Carbamidomethylation,144927,NPC intracellular cholesterol transporter 1 isoform X6 OS=Trichoplusia ni OX=7111 GN=LOC113497190 PE=3 SV=1
32,48,A0A7E5VWB4,254.60,25,25,4.2074E7,35,35,36,Carbamidomethylation,147668,NPC intracellular cholesterol transporter 1 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113497190 PE=3 SV=1
39,39,A0A7E5W0E1,254.42,65,65,1.0914E7,31,31,31,Carbamidomethylation,59207,CCT-theta OS=Trichoplusia ni OX=7111 GN=LOC113498305 PE=3 SV=1
46,159482,P32651.2,251.92,63,63,1.2892E7,23,23,28,Carbamidomethylation,45382,RecName: Full=Structural glycoprotein gp41
28,62,A0A7E5WTZ2,251.86,43,43,8.7944E6,37,37,38,Carbamidomethylation,120036,ATP-citrate synthase OS=Trichoplusia ni OX=7111 GN=LOC113505697 PE=3 SV=1
42,42,A0A7E5VGG8,248.17,29,29,8.458E6,30,29,30,Carbamidomethylation,155126,multidrug resistance-associated protein 4-like OS=Trichoplusia ni OX=7111 GN=LOC113493562 PE=4 SV=1
31,75,A0A7E5VAA8,247.12,42,42,1.7521E7,36,36,36,Carbamidomethylation,121006,lethal(2) giant larvae protein isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113492109 PE=3 SV=1
31,76,A0A7E5VAA9,247.12,42,42,1.7521E7,36,36,36,Carbamidomethylation,121422,lethal(2) giant larvae protein isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113492109 PE=3 SV=1
43,86,A0A7E5X3W7,246.60,40,40,1.3922E7,28,28,30,Carbamidomethylation,90950,97 kDa heat shock protein isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113508321 PE=3 SV=1
43,87,A0A7E5X1P0,246.60,39,39,1.3922E7,28,28,30,Carbamidomethylation,93211,97 kDa heat shock protein isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113508321 PE=3 SV=1
43,88,A0A7E5X348,246.60,39,39,1.3922E7,28,28,30,Carbamidomethylation,94012,97 kDa heat shock protein isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113508321 PE=3 SV=1
64,268,A0A7E5VVM4,246.17,74,74,3.8315E7,19,16,23,,34885,uncharacterized protein LOC113497167 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113497167 PE=4 SV=1
57,159477,P41428.1,245.25,40,40,2.2185E7,25,25,26,Carbamidomethylation,79857,RecName: Full=Protein AC23; AltName: Full=ORF 9; Flags: Precursor
45,72,A0A7E5WBX9,244.93,56,56,1.7734E7,27,27,28,Carbamidomethylation,67635,Moesin/ezrin/radixin homolog 1 OS=Trichoplusia ni OX=7111 GN=LOC113501302 PE=4 SV=1
45,73,A0A7E5WC28,244.93,55,55,1.7734E7,27,27,28,Carbamidomethylation,67863,Moesin/ezrin/radixin homolog 1 OS=Trichoplusia ni OX=7111 GN=LOC113501302 PE=4 SV=1
45,74,A0A7E5WBV4,244.93,54,54,1.7734E7,27,27,28,Carbamidomethylation,69517,Moesin/ezrin/radixin homolog 1 OS=Trichoplusia ni OX=7111 GN=LOC113501302 PE=4 SV=1
116,230,A0A7E5WJF2,244.06,43,43,1.0714E7,17,17,17,Carbamidomethylation,61209,esterase B1-like OS=Trichoplusia ni OX=7111 GN=LOC113502887 PE=4 SV=1
63,159487,P17499.1,242.51,66,66,4.383E7,22,22,23,Carbamidomethylation; Oxidation (M),38951,RecName: Full=Major capsid protein
52,57,A0A7E5WSU8,241.64,45,45,6.6769E6,26,26,27,Carbamidomethylation,89174,Vesicle-fusing ATPase OS=Trichoplusia ni OX=7111 GN=LOC113505390 PE=4 SV=1
41,58,A0A7E5VTZ8,240.22,53,53,2.0998E7,30,30,30,Carbamidomethylation,80438,protein hu-li tai shao isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113496708 PE=3 SV=1
41,59,A0A7E5VTZ6,240.22,48,48,2.0998E7,30,30,30,Carbamidomethylation,89312,protein hu-li tai shao isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113496708 PE=3 SV=1
91,210,A0A7E5W5W9,239.04,61,61,1.1996E6,19,3,19,Carbamidomethylation,35793,Annexin OS=Trichoplusia ni OX=7111 GN=LOC113499683 PE=3 SV=1
56,56,A0A7E5X1U5,238.08,60,60,7.4651E6,24,24,26,Carbamidomethylation,57862,CCT-beta OS=Trichoplusia ni OX=7111 GN=LOC113508363 PE=3 SV=1
21,397,A0A7E5WAQ5,237.63,70,70,2.0032E8,18,18,46,Carbamidomethylation,17757,Peptidyl-prolyl cis-trans isomerase OS=Trichoplusia ni OX=7111 GN=LOC113500627 PE=3 SV=1
59,159479,P08161.2,236.68,42,42,8.3957E6,25,25,25,Carbamidomethylation,94540,RecName: Full=Early 94 kDa protein
35,115,A0A7E5WH50,235.13,37,37,1.3544E7,32,32,32,,111078,perilipin-4-like isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113502218 PE=4 SV=1
102,224,A0A7E5W5T7,234.80,60,60,1.6366E5,18,2,18,Carbamidomethylation,35834,Annexin OS=Trichoplusia ni OX=7111 GN=LOC113499683 PE=3 SV=1
60,190,A0A7E5VQ25,233.76,45,45,,24,0,25,Carbamidomethylation,41777,actin  muscle OS=Trichoplusia ni OX=7111 GN=LOC113495705 PE=3 SV=1
49,169,A0A7E5VE36,233.17,51,51,,20,0,28,Carbamidomethylation,49568,Tubulin beta chain OS=Trichoplusia ni OX=7111 GN=LOC113492972 PE=3 SV=1
55,171,A0A7E5WEX8,233.07,48,48,,24,0,26,Carbamidomethylation; Oxidation (M),41803,actin  muscle-type A2 OS=Trichoplusia ni OX=7111 GN=LOC113501708 PE=3 SV=1
84,60,A0A7E5WP28,231.46,51,51,6.866E6,19,19,19,Carbamidomethylation,58958,CCT-epsilon OS=Trichoplusia ni OX=7111 GN=LOC113504153 PE=3 SV=1
111,251,A0A7E5W5V9,230.81,63,63,0,17,1,17,Carbamidomethylation,35678,Annexin OS=Trichoplusia ni OX=7111 GN=LOC113499683 PE=3 SV=1
36,159497,P41483.1,230.69,57,57,1.4648E8,21,21,32,Carbamidomethylation; Oxidation (M),25526,RecName: Full=Virus envelope protein E25; Short=Protein E25; AltName: Full=Virus envelope protein AC94
54,85,A0A7E5W7A8,230.65,59,59,1.7432E7,26,26,27,Carbamidomethylation,60893,EH domain-containing protein 3 OS=Trichoplusia ni OX=7111 GN=LOC113499725 PE=4 SV=1
92,97,A0A7E5WIQ6,230.37,47,47,1.0118E7,18,18,19,Carbamidomethylation,63082,Asparagine--tRNA ligase OS=Trichoplusia ni OX=7111 GN=LOC113503013 PE=4 SV=1
74,99,A0A7E5VBW4,229.84,49,49,9.3205E6,21,21,21,Carbamidomethylation,66572,protein ROP isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113492505 PE=3 SV=1
86,93,A0A7E5VT50,229.12,37,37,1.0202E7,19,19,19,Carbamidomethylation,68206,Polyadenylate-binding protein OS=Trichoplusia ni OX=7111 GN=LOC113496349 PE=3 SV=1
82,219,A0A7E5VRL3,228.57,57,57,1.3277E7,19,19,20,Carbamidomethylation,37206,guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 OS=Trichoplusia ni OX=7111 GN=LOC113496053 PE=3 SV=1
97,159480,Q00704.2,226.83,37,37,5.3649E6,17,17,18,Carbamidomethylation,79075,RecName: Full=Non-sulfated chondroitin lyase E66; Short=ODV-E66; Flags: Precursor
76,94,A0A7E5W8Q1,226.28,51,51,7.4499E6,20,20,20,Carbamidomethylation,56977,Pyruvate kinase OS=Trichoplusia ni OX=7111 GN=LOC113500423 PE=3 SV=1
76,95,A0A7E5W9Y8,226.28,50,50,7.4499E6,20,20,20,Carbamidomethylation,57952,Pyruvate kinase OS=Trichoplusia ni OX=7111 GN=LOC113500423 PE=3 SV=1
76,96,A0A7E5W8P4,226.28,50,50,7.4499E6,20,20,20,Carbamidomethylation,58067,Pyruvate kinase OS=Trichoplusia ni OX=7111 GN=LOC113500423 PE=3 SV=1
83,159481,Q03209.2,225.50,49,49,1.8273E7,19,19,20,,60714,RecName: Full=Protein P78/83
30,154,A0A7E5X1G4,223.05,24,24,4.7413E4,34,1,36,Carbamidomethylation,200483,Non-specific serine/threonine protein kinase OS=Trichoplusia ni OX=7111 GN=LOC113507599 PE=3 SV=1
30,155,A0A7E5WZD8,223.05,24,24,4.7413E4,34,1,36,Carbamidomethylation,201642,Non-specific serine/threonine protein kinase OS=Trichoplusia ni OX=7111 GN=LOC113507599 PE=3 SV=1
66,108,A0A7E5WXB4,222.62,63,63,9.0129E6,22,22,22,Carbamidomethylation,49868,Rab GDP dissociation inhibitor OS=Trichoplusia ni OX=7111 GN=LOC113506161 PE=3 SV=1
29,152,A0A7E5X189,222.55,24,24,3.474E4,34,1,36,Carbamidomethylation,201796,Non-specific serine/threonine protein kinase OS=Trichoplusia ni OX=7111 GN=LOC113507599 PE=3 SV=1
48,159484,P41700.1,221.83,58,58,2.0301E7,27,27,28,Carbamidomethylation,55417,RecName: Full=Protein AC142
135,159485,Q00732.2,221.46,50,50,1.1734E7,14,14,15,Carbamidomethylation,45313,RecName: Full=p48 protein; AltName: Full=p45 protein
65,98,A0A7E5WEQ8,220.85,33,33,5.6628E6,22,22,22,Carbamidomethylation,117168,Ubiquitin-activating enzyme E1 OS=Trichoplusia ni OX=7111 GN=LOC113501820 PE=3 SV=1
77,100,A0A7E5VDK5,217.73,28,28,2.6698E6,20,20,20,Carbamidomethylation,123382,LOW QUALITY PROTEIN: importin-5-like OS=Trichoplusia ni OX=7111 GN=LOC113492859 PE=4 SV=1
105,159488,P41705.1,217.31,62,62,2.0821E7,16,16,18,Carbamidomethylation,40863,RecName: Full=Per os infectivity factor 5; Short=PIF5; AltName: Full=E56
98,151,A0A7E5VF44,216.55,58,58,1.5388E7,18,18,18,Carbamidomethylation,44914,Fructose-bisphosphate aldolase OS=Trichoplusia ni OX=7111 GN=LOC113493218 PE=3 SV=1
98,161,A0A7E5VF85,216.55,66,66,1.5388E7,18,18,18,Carbamidomethylation,39554,Fructose-bisphosphate aldolase OS=Trichoplusia ni OX=7111 GN=LOC113493218 PE=3 SV=1
98,164,A0A7E5VF38,216.55,61,61,1.5388E7,18,18,18,Carbamidomethylation,42482,Fructose-bisphosphate aldolase OS=Trichoplusia ni OX=7111 GN=LOC113493218 PE=3 SV=1
95,248,A0A7E5VQC0,215.72,43,43,2.1864E7,16,16,18,Carbamidomethylation; Oxidation (M),42924,failed axon connections OS=Trichoplusia ni OX=7111 GN=LOC113495770 PE=3 SV=1
68,109,A0A7E5VGA4,214.47,20,20,3.3189E6,19,15,21,Carbamidomethylation,151739,probable multidrug resistance-associated protein lethal(2)03659 OS=Trichoplusia ni OX=7111 GN=LOC113493522 PE=4 SV=1
127,222,A0A7E5WJF7,213.75,62,62,4.4737E7,14,12,15,Carbamidomethylation; Oxidation (M),29774,14-3-3 protein epsilon OS=Trichoplusia ni OX=7111 GN=LOC113503197 PE=3 SV=1
71,150,A0A7E5WVI5,213.39,30,30,8.7201E6,21,21,21,Carbamidomethylation,104433,metal transporter CNNM4-like OS=Trichoplusia ni OX=7111 GN=LOC113505583 PE=3 SV=1
89,191,A0A7E5VWU5,213.06,38,38,9.4906E6,18,18,19,Carbamidomethylation,62204,Stress-induced-phosphoprotein 1 OS=Trichoplusia ni OX=7111 GN=LOC113497453 PE=4 SV=1
51,138,A0A7E5W2V2,212.28,31,31,6.6059E6,26,26,27,Carbamidomethylation,114444,Sodium/potassium-transporting ATPase subunit alpha OS=Trichoplusia ni OX=7111 GN=LOC113498884 PE=3 SV=1
51,139,A0A7E5W3J5,212.28,31,31,6.6059E6,26,26,27,Carbamidomethylation,114578,Sodium/potassium-transporting ATPase subunit alpha OS=Trichoplusia ni OX=7111 GN=LOC113498884 PE=3 SV=1
51,140,A0A7E5W2L2,212.28,31,31,6.6059E6,26,26,27,Carbamidomethylation,114563,Sodium/potassium-transporting ATPase subunit alpha OS=Trichoplusia ni OX=7111 GN=LOC113498884 PE=3 SV=1
51,141,A0A7E5W2J4,212.28,31,31,6.6059E6,26,26,27,Carbamidomethylation,115108,Sodium/potassium-transporting ATPase subunit alpha OS=Trichoplusia ni OX=7111 GN=LOC113498884 PE=3 SV=1
51,142,A0A7E5W2U8,212.28,31,31,6.6059E6,26,26,27,Carbamidomethylation,114989,Sodium/potassium-transporting ATPase subunit alpha OS=Trichoplusia ni OX=7111 GN=LOC113498884 PE=3 SV=1
51,143,A0A7E5W2I9,212.28,31,31,6.6059E6,26,26,27,Carbamidomethylation,115161,Sodium/potassium-transporting ATPase subunit alpha OS=Trichoplusia ni OX=7111 GN=LOC113498884 PE=3 SV=1
103,165,A0A7E5WAT7,212.03,55,55,1.2195E7,18,18,18,Carbamidomethylation,41491,guanine nucleotide-binding protein G(Q) subunit alpha isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113500847 PE=3 SV=1
103,166,A0A7E5WA38,212.03,49,49,1.2195E7,18,18,18,Carbamidomethylation,46462,guanine nucleotide-binding protein G(Q) subunit alpha isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113500847 PE=3 SV=1
128,240,A0A2H4WW83,211.21,62,62,1.3347E7,14,14,15,Carbamidomethylation,35542,Glyceraldehyde-3-phosphate dehydrogenase OS=Trichoplusia ni OX=7111 GN=LOC113509001 PE=2 SV=1
78,158,A0A7E5WJN2,209.96,46,46,9.2835E6,20,20,20,Carbamidomethylation,59110,T-complex protein 1 subunit gamma OS=Trichoplusia ni OX=7111 GN=LOC113503333 PE=3 SV=1
79,170,A0A7E5WK95,208.14,48,48,3.3813E6,20,20,20,Carbamidomethylation,58250,Tyrosine--tRNA ligase OS=Trichoplusia ni OX=7111 GN=LOC113503429 PE=3 SV=1
118,159489,P41473.1,206.88,60,60,6.016E7,15,15,17,Carbamidomethylation,30567,RecName: Full=Uncharacterized 30.6 kDa protein in IAP2-VLF1 intergenic region
195,381,A0A7E5VEQ7,206.18,73,73,1.6861E7,10,10,11,Carbamidomethylation,19792,Translationally-controlled tumor protein homolog OS=Trichoplusia ni OX=7111 GN=LOC113493123 PE=3 SV=1
87,162,A0A7E5VT10,206.08,46,46,6.9387E6,19,19,19,Carbamidomethylation,57962,T-complex protein 1 subunit zeta OS=Trichoplusia ni OX=7111 GN=LOC113496326 PE=3 SV=1
69,217,A0A7E5VBZ4,206.00,23,23,5.6039E6,20,19,21,Carbamidomethylation,102426,Dynamin GTPase OS=Trichoplusia ni OX=7111 GN=LOC113492527 PE=3 SV=1
137,180,A0A7E5WQW1,205.40,47,47,3.9438E6,14,14,14,Carbamidomethylation,53331,thioredoxin reductase 1  mitochondrial isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113504568 PE=3 SV=1
112,301,A0A7E5VWQ0,205.40,71,71,3.9662E7,17,17,17,,23252,glutathione S-transferase 2-like OS=Trichoplusia ni OX=7111 GN=LOC113497263 PE=4 SV=1
139,234,A0A7E5VKT5,204.74,33,33,3.3948E6,13,13,14,Carbamidomethylation,65286,serine/threonine-protein phosphatase PP2A 65 kDa regulatory subunit OS=Trichoplusia ni OX=7111 GN=LOC113494680 PE=4 SV=1
117,149,A0A7E5VV65,204.39,48,48,3.3229E6,16,16,17,Carbamidomethylation,59050,CCT-alpha OS=Trichoplusia ni OX=7111 GN=LOC113496858 PE=3 SV=1
61,167,A0A7E5WD26,204.39,18,18,4.0601E6,22,21,24,Carbamidomethylation; Oxidation (M),181179,collagen alpha-1(IV) chain OS=Trichoplusia ni OX=7111 GN=LOC113501211 PE=4 SV=1
132,159483,Q04719.2,204.20,46,46,6.5035E6,15,15,15,Carbamidomethylation,52636,RecName: Full=Early 53 kDa protein; AltName: Full=ME-53
99,160,A0A7E5WZQ1,204.13,46,46,6.5094E6,18,18,18,Carbamidomethylation,58904,T-complex protein 1 subunit eta OS=Trichoplusia ni OX=7111 GN=LOC113507248 PE=3 SV=1
104,187,A0A7E5WKY2,203.47,52,52,6.8109E6,17,17,18,Carbamidomethylation,43863,V-type proton ATPase subunit C OS=Trichoplusia ni OX=7111 GN=LOC113503154 PE=3 SV=1
70,159,A0A7E5W1A3,203.18,40,40,1.8827E6,21,7,21,Carbamidomethylation,72588,uncharacterized protein LOC113498483 isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113498483 PE=4 SV=1
134,159496,P69037.1,203.14,52,52,7.5833E7,14,14,15,Carbamidomethylation,25228,RecName: Full=Protein FP25; AltName: Full=25 kDa protein
131,377,A0A7E5W5K0,202.84,72,72,1.3388E7,14,14,15,,25240,charged multivesicular body protein 4b OS=Trichoplusia ni OX=7111 GN=LOC113499278 PE=3 SV=1
80,176,A0A7E5VWE8,202.58,17,17,6.9397E5,20,9,20,Carbamidomethylation,170623,multidrug resistance-associated protein 1-like isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113497342 PE=3 SV=1
80,177,A0A7E5VWF3,202.58,17,17,6.9397E5,20,9,20,Carbamidomethylation,170710,multidrug resistance-associated protein 1-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113497342 PE=3 SV=1
106,146,A0A7E5WA58,201.89,41,41,3.3626E6,17,17,17,Carbamidomethylation,61785,uncharacterized protein LOC113500689 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113500689 PE=4 SV=1
100,173,A0A7E5VSE4,201.28,44,44,8.4352E6,17,17,18,Carbamidomethylation,48111,elongation factor 1-gamma OS=Trichoplusia ni OX=7111 GN=LOC113496222 PE=4 SV=1
138,208,A0A7E5W1S2,200.71,30,30,2.2598E6,14,14,14,Carbamidomethylation,78194,juvenile hormone esterase-like isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113498447 PE=4 SV=1
138,215,A0A7E5W0T6,200.71,29,29,2.2598E6,14,14,14,Carbamidomethylation,79983,juvenile hormone esterase-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113498447 PE=4 SV=1
